pixel_id,label,label_name,zone,timestep,date_str,longitude,latitude,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,valid
0,0,Others,arkansas,14,2021-05-21,-93.61231286399018,33.83302396697251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0,Others,arkansas,14,2021-05-21,-91.9077596123734,36.211762839321004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2,0,Others,arkansas,14,2021-05-21,-90.8742478779939,35.085724630677184,676.0,892.0,614.0,1213.0,1624.0,1797.0,2686.0,2184.0,1047.0,507.0,1
3,0,Others,arkansas,14,2021-05-21,-91.54259444937881,33.67087805818893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,0,Others,arkansas,14,2021-05-21,-90.72467838318799,34.9370534511554,1101.0,1469.0,1154.0,1499.0,2914.5,3473.5,4010.0,3549.0,2219.0,1327.5,1
5,0,Others,arkansas,14,2021-05-21,-91.5996374699204,35.608544126034744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,0,Others,arkansas,14,2021-05-21,-91.78424126080697,33.73286181279318,457.0,665.0,461.0,1204.0,3079.0,3905.0,4048.0,4256.0,2431.0,1222.0,1
7,0,Others,arkansas,14,2021-05-21,-92.4692066649481,36.44307902498178,648.0,838.0,558.0,1149.0,3666.0,4622.0,4920.0,5012.0,2276.0,1106.0,1
8,0,Others,arkansas,14,2021-05-21,-91.8686828975142,35.492212296741265,198.0,177.0,164.0,198.0,594.0,791.0,643.0,820.0,369.0,170.0,1
9,0,Others,arkansas,14,2021-05-21,-89.94673734714048,33.71669213767903,730.5,1009.5,802.0,1366.0,3816.0,4824.0,4686.0,5009.0,2318.5,1251.0,1
10,0,Others,arkansas,14,2021-05-21,-94.23709114409532,34.029305856552625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11,0,Others,arkansas,14,2021-05-21,-90.07519643276957,33.391052847185705,261.0,558.0,200.5,998.0,3700.0,4617.0,4788.0,4932.0,1847.5,781.5,1
12,0,Others,arkansas,14,2021-05-21,-91.84667417305327,35.85917409030409,1490.0,1606.0,1302.0,1897.0,3205.0,3798.0,3704.0,4020.0,2613.0,1716.0,1
13,0,Others,arkansas,14,2021-05-21,-92.1844407198822,34.99589310226523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,0,Others,arkansas,14,2021-05-21,-92.59137754358835,34.28981728894728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15,0,Others,arkansas,14,2021-05-21,-94.21238747378203,33.23519514539097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16,0,Others,arkansas,14,2021-05-21,-94.57485769092426,34.6424060379642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17,0,Others,arkansas,14,2021-05-21,-89.75404871869685,33.34658624062179,318.0,565.0,386.0,1034.5,3008.0,3807.0,3922.5,4113.0,1973.0,1512.5,1
18,0,Others,arkansas,14,2021-05-21,-94.23933693230562,35.0174526690841,594.0,622.0,501.0,442.0,161.0,129.0,122.0,106.0,228.0,180.0,1
19,0,Others,arkansas,14,2021-05-21,-91.66027375159847,34.575032391655235,546.0,764.0,430.0,1111.0,3672.0,4776.0,4940.0,5107.0,2448.0,1151.0,1
20,0,Others,arkansas,14,2021-05-21,-92.61383542569135,35.8367162082011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21,0,Others,arkansas,14,2021-05-21,-89.84837182352939,35.22676013028395,1140.0,1307.5,1277.5,1541.0,2620.5,3119.0,2787.0,3311.0,2345.5,1595.0,1
22,0,Others,arkansas,14,2021-05-21,-91.55247591750413,35.58967950506823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23,0,Others,arkansas,14,2021-05-21,-94.47783964023935,35.60225591904591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24,0,Others,arkansas,14,2021-05-21,-89.73832820122475,35.155344065196445,1013.5,1254.0,1302.0,1455.0,2221.5,2422.5,2744.5,2575.0,2367.0,1843.0,1
25,0,Others,arkansas,14,2021-05-21,-92.19072892687105,33.59452125903878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26,0,Others,arkansas,14,2021-05-21,-92.53747862654119,35.39833834955078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,0,Others,arkansas,14,2021-05-21,-93.77221298456347,36.362679807053084,1434.0,1524.0,1288.0,1661.0,3341.0,3984.0,4128.0,4087.0,2444.0,1379.0,1
28,0,Others,arkansas,14,2021-05-21,-92.27786550943064,33.85413437614932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29,0,Others,arkansas,14,2021-05-21,-94.2474217698627,33.79439640975537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30,0,Others,arkansas,14,2021-05-21,-94.24562513929445,33.96956789015868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31,0,Others,arkansas,14,2021-05-21,-93.32889439185048,33.56397853937872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32,0,Others,arkansas,14,2021-05-21,-89.93371177552075,34.946934919280714,836.0,1054.0,1035.0,1732.0,2822.0,3150.5,3220.5,3571.0,3072.0,2135.5,1
33,0,Others,arkansas,14,2021-05-21,-92.94441545024732,33.29133985064844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,0,Others,arkansas,14,2021-05-21,-92.32143380071044,35.986285703007006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35,0,Others,arkansas,14,2021-05-21,-93.02122140703955,33.298077215279335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,0,Others,arkansas,14,2021-05-21,-94.17510738949107,35.33590543730447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37,0,Others,arkansas,14,2021-05-21,-93.33024186477667,33.17994875541762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38,0,Others,arkansas,14,2021-05-21,-93.3935730923071,35.40103329540313,374.0,498.0,342.0,782.0,2204.0,2755.0,2614.0,2832.0,1688.0,820.0,1
39,0,Others,arkansas,14,2021-05-21,-91.3674229689755,35.93373425888601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40,0,Others,arkansas,14,2021-05-21,-89.64086099289779,33.50109646949035,988.0,936.0,658.0,1262.0,2732.0,3147.0,3506.0,3488.0,2359.0,1279.0,1
41,0,Others,arkansas,14,2021-05-21,-92.45213867454983,34.99813889047553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
42,0,Others,arkansas,14,2021-05-21,-93.68777134785623,34.04772131987708,629.0,978.0,898.0,1521.0,2790.0,3119.0,3332.0,3448.0,3048.0,1721.0,1
43,0,Others,arkansas,14,2021-05-21,-91.98950630322827,33.754421379612054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
44,0,Others,arkansas,14,2021-05-21,-93.83374758152566,35.43112685742114,1056.0,1231.0,985.5,1644.5,2842.0,3207.5,3202.0,3510.0,2080.0,1281.5,1
45,0,Others,arkansas,14,2021-05-21,-90.72467838318799,35.22316686914747,1389.0,1419.0,807.0,1458.0,4728.5,6143.5,5716.0,6569.0,2793.0,1227.0,1
46,0,Others,arkansas,14,2021-05-21,-93.3387758599758,33.409917468152216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47,0,Others,arkansas,14,2021-05-21,-90.45069222153154,33.70321740841724,2156.0,2160.0,2084.0,2396.0,2634.0,2831.0,3520.0,3039.0,3450.0,2394.0,1
