pixel_id,label,label_name,zone,timestep,date_str,longitude,latitude,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,valid,elevation,slope,aspect,clay,sand,org_carbon,ph,month,temp,precip
0,0,Others,arkansas,0,2021-01-01,-93.61231286399018,33.83302396697251,138.0,338.0,308.0,570.0,1400.0,1578.0,1981.0,1872.0,988.0,493.0,1,147.0,5.133343,334.2872,21.0,36.0,4.0,56.0,1,280.29044538928616,0.1420076771332219
1,0,Others,arkansas,0,2021-01-01,-91.9077596123734,36.21176283932101,91.0,285.0,358.0,640.0,1020.0,1221.0,1232.0,1450.0,1462.0,914.0,1,234.0,4.6803117,281.4041,14.0,33.0,2.0,58.0,1,276.7680290796424,0.0816556199146703
2,0,Others,arkansas,0,2021-01-01,-90.8742478779939,35.085724630677184,532.0,695.0,785.0,952.0,682.0,674.0,884.0,576.0,485.0,387.0,1,68.0,4.886709,247.74828,35.0,20.0,8.0,60.0,1,279.1354475944273,0.065774543459554
3,0,Others,arkansas,0,2021-01-01,-91.5425944493788,33.67087805818893,302.0,472.0,758.5,940.0,1316.5,1577.5,1935.0,1844.0,1612.0,940.0,1,58.0,1.449605,50.231537,20.0,25.0,6.0,48.0,1,280.6862918484596,0.0865832104040578
4,0,Others,arkansas,0,2021-01-01,-90.724678383188,34.9370534511554,517.0,632.0,960.0,1149.0,1472.0,1732.0,2320.0,2170.0,2653.5,1747.5,1,95.0,2.9233956,309.3443,14.0,16.0,5.0,55.0,1,279.48778451899045,0.0735291673494771
5,0,Others,arkansas,0,2021-01-01,-91.5996374699204,35.608544126034744,328.0,398.0,481.0,803.0,1021.0,1182.0,1432.0,1599.0,1687.0,1059.0,1,108.0,11.049167,5.852342,19.0,35.0,4.0,56.0,1,277.8782703850859,0.0835715069128468
6,0,Others,arkansas,0,2021-01-01,-91.78424126080697,33.73286181279318,136.0,265.5,269.5,522.5,1198.0,1447.0,1770.0,1681.5,1299.5,736.5,1,63.0,4.3476815,129.69951,13.0,21.0,2.0,54.0,1,280.35810909476334,0.0895560814691975
7,0,Others,arkansas,0,2021-01-01,-92.4692066649481,36.44307902498178,242.0,386.0,594.0,788.0,1015.0,1265.0,1610.0,1690.0,1811.0,1047.0,1,100.0,2.1634026,148.9847,16.0,27.0,2.0,50.0,1,280.6303967711746,0.0888897611452534
8,0,Others,arkansas,0,2021-01-01,-91.8686828975142,35.492212296741265,124.0,248.5,454.0,599.5,970.5,1077.0,1238.0,1470.0,1247.0,730.5,1,294.0,6.464861,180.0,14.0,22.0,3.0,55.0,1,276.63568123438023,0.1121686084820225
9,0,Others,arkansas,0,2021-01-01,-89.94673734714048,33.71669213767903,322.0,370.5,534.5,764.0,1010.0,1179.0,1403.0,1553.0,2004.5,1238.5,1,168.0,2.277104,270.0,14.0,35.0,2.0,56.0,1,277.82840794388966,0.0889918937040761
